INTERVALSTARTTIME_GMT,INTERVALENDTIME_GMT,OPR_DT,OPR_HR,OPR_INTERVAL,NODE_ID_XML,NODE_ID,NODE,MARKET_RUN_ID,LMP_TYPE,XML_DATA_ITEM,PNODE_RESMRID,GRP_TYPE,POS,MW,GROUP
2021-02-01T12:00:00-00:00,2021-02-01T13:00:00-00:00,2021-02-01,5,0,IRONMTN_2_N001,IRONMTN_2_N001,IRONMTN_2_N001,DAM,MCE,LMP_ENE_PRC,IRONMTN_2_N001,ALL,1,31.75872,3
2021-02-02T04:00:00-00:00,2021-02-02T05:00:00-00:00,2021-02-01,21,0,IRONMTN_2_N001,IRONMTN_2_N001,IRONMTN_2_N001,DAM,MCE,LMP_ENE_PRC,IRONMTN_2_N001,ALL,1,45.79097,3
2021-02-02T07:00:00-00:00,2021-02-02T08:00:00-00:00,2021-02-01,24,0,IRONMTN_2_N001,IRONMTN_2_N001,IRONMTN_2_N001,DAM,MCE,LMP_ENE_PRC,IRONMTN_2_N001,ALL,1,33.28479,3
2021-02-01T17:00:00-00:00,2021-02-01T18:00:00-00:00,2021-02-01,10,0,IRONMTN_2_N001,IRONMTN_2_N001,IRONMTN_2_N001,DAM,MCE,LMP_ENE_PRC,IRONMTN_2_N001,ALL,1,33.772,3
2021-02-01T20:00:00-00:00,2021-02-01T21:00:00-00:00,2021-02-01,13,0,IRONMTN_2_N001,IRONMTN_2_N001,IRONMTN_2_N001,DAM,MCL,LMP_LOSS_PRC,IRONMTN_2_N001,ALL,1,-1.82841,4
2021-02-01T16:00:00-00:00,2021-02-01T17:00:00-00:00,2021-02-01,9,0,IRONMTN_2_N001,IRONMTN_2_N001,IRONMTN_2_N001,DAM,MCL,LMP_LOSS_PRC,IRONMTN_2_N001,ALL,1,-2.71669,4
2021-02-02T00:00:00-00:00,2021-02-02T01:00:00-00:00,2021-02-01,17,0,IRONMTN_2_N001,IRONMTN_2_N001,IRONMTN_2_N001,DAM,MCL,LMP_LOSS_PRC,IRONMTN_2_N001,ALL,1,-2.13548,4
2021-02-01T18:00:00-00:00,2021-02-01T19:00:00-00:00,2021-02-01,11,0,IRONMTN_2_N001,IRONMTN_2_N001,IRONMTN_2_N001,DAM,MCL,LMP_LOSS_PRC,IRONMTN_2_N001,ALL,1,-2.04918,4
2021-02-02T07:00:00-00:00,2021-02-02T08:00:00-00:00,2021-02-01,24,0,IRONMTN_2_N001,IRONMTN_2_N001,IRONMTN_2_N001,DAM,MCL,LMP_LOSS_PRC,IRONMTN_2_N001,ALL,1,-1.35469,4
2021-02-01T09:00:00-00:00,2021-02-01T10:00:00-00:00,2021-02-01,2,0,IRONMTN_2_N001,IRONMTN_2_N001,IRONMTN_2_N001,DAM,MCL,LMP_LOSS_PRC,IRONMTN_2_N001,ALL,1,-1.33072,4
2021-02-02T02:00:00-00:00,2021-02-02T03:00:00-00:00,2021-02-01,19,0,IRONMTN_2_N001,IRONMTN_2_N001,IRONMTN_2_N001,DAM,MCL,LMP_LOSS_PRC,IRONMTN_2_N001,ALL,1,-2.99567,4
2021-02-01T15:00:00-00:00,2021-02-01T16:00:00-00:00,2021-02-01,8,0,IRONMTN_2_N001,IRONMTN_2_N001,IRONMTN_2_N001,DAM,MCL,LMP_LOSS_PRC,IRONMTN_2_N001,ALL,1,-2.83026,4
2021-02-02T01:00:00-00:00,2021-02-02T02:00:00-00:00,2021-02-01,18,0,IRONMTN_2_N001,IRONMTN_2_N001,IRONMTN_2_N001,DAM,MCL,LMP_LOSS_PRC,IRONMTN_2_N001,ALL,1,-2.83048,4
2021-02-01T14:00:00-00:00,2021-02-01T15:00:00-00:00,2021-02-01,7,0,IRONMTN_2_N001,IRONMTN_2_N001,IRONMTN_2_N001,DAM,MCL,LMP_LOSS_PRC,IRONMTN_2_N001,ALL,1,-2.13958,4
2021-02-01T11:00:00-00:00,2021-02-01T12:00:00-00:00,2021-02-01,4,0,IRONMTN_2_N001,IRONMTN_2_N001,IRONMTN_2_N001,DAM,MCL,LMP_LOSS_PRC,IRONMTN_2_N001,ALL,1,-1.26617,4
2021-02-01T21:00:00-00:00,2021-02-01T22:00:00-00:00,2021-02-01,14,0,IRONMTN_2_N001,IRONMTN_2_N001,IRONMTN_2_N001,DAM,MCL,LMP_LOSS_PRC,IRONMTN_2_N001,ALL,1,-1.78634,4
2021-02-02T06:00:00-00:00,2021-02-02T07:00:00-00:00,2021-02-01,23,0,IRONMTN_2_N001,IRONMTN_2_N001,IRONMTN_2_N001,DAM,MCL,LMP_LOSS_PRC,IRONMTN_2_N001,ALL,1,-1.63975,4
2021-02-01T12:00:00-00:00,2021-02-01T13:00:00-00:00,2021-02-01,5,0,IRONMTN_2_N001,IRONMTN_2_N001,IRONMTN_2_N001,DAM,MCL,LMP_LOSS_PRC,IRONMTN_2_N001,ALL,1,-1.26082,4
2021-02-02T03:00:00-00:00,2021-02-02T04:00:00-00:00,2021-02-01,20,0,IRONMTN_2_N001,IRONMTN_2_N001,IRONMTN_2_N001,DAM,MCL,LMP_LOSS_PRC,IRONMTN_2_N001,ALL,1,-2.74976,4
2021-02-01T19:00:00-00:00,2021-02-01T20:00:00-00:00,2021-02-01,12,0,IRONMTN_2_N001,IRONMTN_2_N001,IRONMTN_2_N001,DAM,MCL,LMP_LOSS_PRC,IRONMTN_2_N001,ALL,1,-1.93412,4
2021-02-01T08:00:00-00:00,2021-02-01T09:00:00-00:00,2021-02-01,1,0,IRONMTN_2_N001,IRONMTN_2_N001,IRONMTN_2_N001,DAM,MCL,LMP_LOSS_PRC,IRONMTN_2_N001,ALL,1,-1.43733,4
2021-02-01T22:00:00-00:00,2021-02-01T23:00:00-00:00,2021-02-01,15,0,IRONMTN_2_N001,IRONMTN_2_N001,IRONMTN_2_N001,DAM,MCL,LMP_LOSS_PRC,IRONMTN_2_N001,ALL,1,-1.73168,4
2021-02-01T13:00:00-00:00,2021-02-01T14:00:00-00:00,2021-02-01,6,0,IRONMTN_2_N001,IRONMTN_2_N001,IRONMTN_2_N001,DAM,MCL,LMP_LOSS_PRC,IRONMTN_2_N001,ALL,1,-1.51638,4
2021-02-01T17:00:00-00:00,2021-02-01T18:00:00-00:00,2021-02-01,10,0,IRONMTN_2_N001,IRONMTN_2_N001,IRONMTN_2_N001,DAM,MCL,LMP_LOSS_PRC,IRONMTN_2_N001,ALL,1,-2.31338,4
2021-02-02T04:00:00-00:00,2021-02-02T05:00:00-00:00,2021-02-01,21,0,IRONMTN_2_N001,IRONMTN_2_N001,IRONMTN_2_N001,DAM,MCL,LMP_LOSS_PRC,IRONMTN_2_N001,ALL,1,-2.48645,4
2021-02-01T10:00:00-00:00,2021-02-01T11:00:00-00:00,2021-02-01,3,0,IRONMTN_2_N001,IRONMTN_2_N001,IRONMTN_2_N001,DAM,MCL,LMP_LOSS_PRC,IRONMTN_2_N001,ALL,1,-1.18901,4
2021-02-01T23:00:00-00:00,2021-02-02T00:00:00-00:00,2021-02-01,16,0,IRONMTN_2_N001,IRONMTN_2_N001,IRONMTN_2_N001,DAM,MCL,LMP_LOSS_PRC,IRONMTN_2_N001,ALL,1,-1.87302,4
2021-02-02T05:00:00-00:00,2021-02-02T06:00:00-00:00,2021-02-01,22,0,IRONMTN_2_N001,IRONMTN_2_N001,IRONMTN_2_N001,DAM,MCL,LMP_LOSS_PRC,IRONMTN_2_N001,ALL,1,-1.9549,4
2021-02-02T06:00:00-00:00,2021-02-02T07:00:00-00:00,2021-02-01,23,0,IRONMTN_2_N001,IRONMTN_2_N001,IRONMTN_2_N001,DAM,MGHG,LMP_GHG_PRC,IRONMTN_2_N001,ALL,1,0,5
2021-02-01T17:00:00-00:00,2021-02-01T18:00:00-00:00,2021-02-01,10,0,IRONMTN_2_N001,IRONMTN_2_N001,IRONMTN_2_N001,DAM,MGHG,LMP_GHG_PRC,IRONMTN_2_N001,ALL,1,0,5
2021-02-02T05:00:00-00:00,2021-02-02T06:00:00-00:00,2021-02-01,22,0,IRONMTN_2_N001,IRONMTN_2_N001,IRONMTN_2_N001,DAM,MGHG,LMP_GHG_PRC,IRONMTN_2_N001,ALL,1,0,5
2021-02-01T20:00:00-00:00,2021-02-01T21:00:00-00:00,2021-02-01,13,0,IRONMTN_2_N001,IRONMTN_2_N001,IRONMTN_2_N001,DAM,MGHG,LMP_GHG_PRC,IRONMTN_2_N001,ALL,1,0,5
2021-02-02T00:00:00-00:00,2021-02-02T01:00:00-00:00,2021-02-01,17,0,IRONMTN_2_N001,IRONMTN_2_N001,IRONMTN_2_N001,DAM,MGHG,LMP_GHG_PRC,IRONMTN_2_N001,ALL,1,0,5
2021-02-02T01:00:00-00:00,2021-02-02T02:00:00-00:00,2021-02-01,18,0,IRONMTN_2_N001,IRONMTN_2_N001,IRONMTN_2_N001,DAM,MGHG,LMP_GHG_PRC,IRONMTN_2_N001,ALL,1,0,5
2021-02-02T04:00:00-00:00,2021-02-02T05:00:00-00:00,2021-02-01,21,0,IRONMTN_2_N001,IRONMTN_2_N001,IRONMTN_2_N001,DAM,MGHG,LMP_GHG_PRC,IRONMTN_2_N001,ALL,1,0,5
2021-02-01T15:00:00-00:00,2021-02-01T16:00:00-00:00,2021-02-01,8,0,IRONMTN_2_N001,IRONMTN_2_N001,IRONMTN_2_N001,DAM,MGHG,LMP_GHG_PRC,IRONMTN_2_N001,ALL,1,0,5
2021-02-01T08:00:00-00:00,2021-02-01T09:00:00-00:00,2021-02-01,1,0,IRONMTN_2_N001,IRONMTN_2_N001,IRONMTN_2_N001,DAM,MGHG,LMP_GHG_PRC,IRONMTN_2_N001,ALL,1,0,5
