intervalstarttime_gmt,intervalendtime_gmt,opr_dt,opr_hr,node,lmp_type,mw,hour_ext,hour
2021-01-06T13:00:00Z,2021-01-06T14:00:00Z,2021-01-06,6,IRONMTN_2_N001,LMP,33.73394,13:00:00,14
2021-01-06T08:00:00Z,2021-01-06T09:00:00Z,2021-01-06,1,IRONMTN_2_N001,LMP,27.81848,08:00:00,9
2021-01-07T02:00:00Z,2021-01-07T03:00:00Z,2021-01-06,19,IRONMTN_2_N001,LMP,36.63435,02:00:00,3
2021-01-06T11:00:00Z,2021-01-06T12:00:00Z,2021-01-06,4,IRONMTN_2_N001,LMP,27.24953,11:00:00,12
2021-01-06T21:00:00Z,2021-01-06T22:00:00Z,2021-01-06,14,IRONMTN_2_N001,LMP,7.9433,21:00:00,22
2021-01-06T09:00:00Z,2021-01-06T10:00:00Z,2021-01-06,2,IRONMTN_2_N001,LMP,27.08399,09:00:00,10
2021-01-07T04:00:00Z,2021-01-07T05:00:00Z,2021-01-06,21,IRONMTN_2_N001,LMP,35.0098,04:00:00,5
2021-01-06T16:00:00Z,2021-01-06T17:00:00Z,2021-01-06,9,IRONMTN_2_N001,LMP,31.0305,16:00:00,17
2021-01-07T06:00:00Z,2021-01-07T07:00:00Z,2021-01-06,23,IRONMTN_2_N001,LMP,34.3642,06:00:00,7
2021-01-06T12:00:00Z,2021-01-06T13:00:00Z,2021-01-06,5,IRONMTN_2_N001,LMP,28.47625,12:00:00,13
2021-01-07T00:00:00Z,2021-01-07T01:00:00Z,2021-01-06,17,IRONMTN_2_N001,LMP,43.36228,00:00:00,1
2021-01-06T23:00:00Z,2021-01-07T00:00:00Z,2021-01-06,16,IRONMTN_2_N001,LMP,28.55635,23:00:00,24
2021-01-06T22:00:00Z,2021-01-06T23:00:00Z,2021-01-06,15,IRONMTN_2_N001,LMP,12.36821,22:00:00,23
2021-01-07T01:00:00Z,2021-01-07T02:00:00Z,2021-01-06,18,IRONMTN_2_N001,LMP,37.92434,01:00:00,2
2021-01-06T19:00:00Z,2021-01-06T20:00:00Z,2021-01-06,12,IRONMTN_2_N001,LMP,9.53659,19:00:00,20
2021-01-07T03:00:00Z,2021-01-07T04:00:00Z,2021-01-06,20,IRONMTN_2_N001,LMP,35.91328,03:00:00,4
2021-01-07T11:00:00Z,2021-01-07T12:00:00Z,2021-01-07,4,IRONMTN_2_N001,LMP,26.46155,11:00:00,12
2021-01-08T06:00:00Z,2021-01-08T07:00:00Z,2021-01-07,23,IRONMTN_2_N001,LMP,32.4904,06:00:00,7
2021-01-07T22:00:00Z,2021-01-07T23:00:00Z,2021-01-07,15,IRONMTN_2_N001,LMP,9.7101,22:00:00,23
2021-01-08T00:00:00Z,2021-01-08T01:00:00Z,2021-01-07,17,IRONMTN_2_N001,LMP,38.21667,00:00:00,1
2021-01-08T01:00:00Z,2021-01-08T02:00:00Z,2021-01-07,18,IRONMTN_2_N001,LMP,47.8644,01:00:00,2
2021-01-07T12:00:00Z,2021-01-07T13:00:00Z,2021-01-07,5,IRONMTN_2_N001,LMP,28.5946,12:00:00,13
2021-01-07T14:00:00Z,2021-01-07T15:00:00Z,2021-01-07,7,IRONMTN_2_N001,LMP,39.80985,14:00:00,15
